"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
41.0,"entrepreneur","married","primary","no",0.0,"no","no","cellular",3.0,"jul",438.0,2.0,389.0,1.0,"other","yes"
24.0,"management","single","tertiary","no",507.0,"no","no","cellular",3.0,"jul",257.0,1.0,-1.0,0.0,"unknown","yes"
35.0,"services","single","tertiary","no",0.0,"no","no","cellular",3.0,"jul",704.0,1.0,-1.0,0.0,"unknown","yes"
28.0,"blue-collar","single","secondary","no",643.0,"no","no","cellular",3.0,"jul",308.0,2.0,-1.0,0.0,"unknown","yes"
62.0,"management","married","tertiary","no",2785.0,"no","no","cellular",6.0,"jul",270.0,3.0,-1.0,0.0,"unknown","yes"
52.0,"technician","married","secondary","no",137.0,"no","no","cellular",6.0,"jul",227.0,2.0,-1.0,0.0,"unknown","yes"
23.0,"services","single","secondary","no",870.0,"no","no","cellular",6.0,"jul",316.0,4.0,-1.0,0.0,"unknown","yes"
82.0,"retired","married","primary","no",8603.0,"no","no","cellular",7.0,"jul",429.0,1.0,-1.0,0.0,"unknown","yes"
63.0,"retired","married","secondary","no",18016.0,"no","no","cellular",7.0,"jul",371.0,1.0,-1.0,0.0,"unknown","yes"
32.0,"admin.","married","secondary","no",51.0,"yes","yes","cellular",7.0,"jul",297.0,1.0,-1.0,0.0,"unknown","yes"
31.0,"management","married","tertiary","no",1032.0,"no","no","cellular",7.0,"jul",284.0,1.0,-1.0,0.0,"unknown","yes"
48.0,"management","married","secondary","no",2892.0,"no","no","cellular",7.0,"jul",407.0,1.0,385.0,1.0,"success","yes"
37.0,"services","married","secondary","no",981.0,"no","no","cellular",7.0,"jul",682.0,2.0,386.0,1.0,"success","yes"
40.0,"technician","single","tertiary","no",431.0,"no","no","cellular",7.0,"jul",180.0,2.0,-1.0,0.0,"unknown","yes"
66.0,"retired","married","secondary","no",203.0,"no","no","cellular",7.0,"jul",376.0,1.0,-1.0,0.0,"unknown","yes"
37.0,"management","married","tertiary","no",3737.0,"no","no","cellular",7.0,"jul",224.0,1.0,-1.0,0.0,"unknown","yes"
38.0,"unemployed","married","primary","no",7005.0,"yes","no","cellular",7.0,"jul",370.0,1.0,412.0,1.0,"failure","yes"
27.0,"student","single","secondary","no",111.0,"no","no","cellular",7.0,"jul",495.0,2.0,-1.0,0.0,"unknown","yes"
58.0,"retired","married","primary","no",565.0,"no","no","telephone",7.0,"jul",876.0,1.0,-1.0,0.0,"unknown","yes"
51.0,"technician","married","secondary","no",6840.0,"no","no","telephone",7.0,"jul",257.0,1.0,-1.0,0.0,"unknown","yes"
31.0,"management","single","secondary","no",202.0,"yes","no","cellular",8.0,"jul",167.0,1.0,62.0,1.0,"failure","yes"
31.0,"management","single","tertiary","no",307.0,"no","no","cellular",8.0,"jul",361.0,1.0,229.0,2.0,"failure","yes"
38.0,"student","married","unknown","no",0.0,"no","no","cellular",8.0,"jul",341.0,1.0,385.0,1.0,"failure","yes"
79.0,"retired","married","primary","no",429.0,"no","no","telephone",8.0,"jul",1006.0,2.0,-1.0,0.0,"unknown","yes"
71.0,"retired","married","tertiary","no",4388.0,"no","no","cellular",8.0,"jul",896.0,2.0,-1.0,0.0,"unknown","yes"
52.0,"technician","married","tertiary","no",2557.0,"no","no","cellular",8.0,"jul",340.0,1.0,156.0,1.0,"other","yes"
55.0,"management","married","unknown","no",3122.0,"no","no","cellular",8.0,"jul",349.0,1.0,-1.0,0.0,"unknown","yes"
46.0,"blue-collar","married","secondary","no",922.0,"yes","no","telephone",8.0,"jul",576.0,1.0,-1.0,0.0,"unknown","yes"
28.0,"management","single","tertiary","no",3796.0,"no","no","cellular",8.0,"jul",315.0,2.0,-1.0,0.0,"unknown","yes"
24.0,"blue-collar","single","secondary","no",9883.0,"no","no","cellular",8.0,"jul",210.0,5.0,-1.0,0.0,"unknown","yes"
22.0,"student","single","secondary","no",185.0,"no","no","cellular",8.0,"jul",153.0,1.0,-1.0,0.0,"unknown","yes"
49.0,"management","single","tertiary","no",151.0,"yes","no","cellular",8.0,"jul",97.0,3.0,-1.0,0.0,"unknown","yes"
20.0,"student","single","unknown","no",829.0,"no","no","cellular",9.0,"jul",253.0,2.0,-1.0,0.0,"unknown","yes"
19.0,"student","single","primary","no",103.0,"no","no","cellular",10.0,"jul",104.0,2.0,-1.0,0.0,"unknown","yes"
34.0,"blue-collar","single","primary","no",79.0,"no","no","telephone",10.0,"jul",336.0,4.0,-1.0,0.0,"unknown","yes"
73.0,"management","married","tertiary","no",1609.0,"no","no","cellular",14.0,"jul",169.0,2.0,-1.0,0.0,"unknown","yes"
27.0,"management","single","tertiary","no",2489.0,"no","no","cellular",15.0,"jul",323.0,2.0,163.0,2.0,"other","yes"
59.0,"blue-collar","divorced","primary","no",989.0,"no","no","cellular",20.0,"jul",125.0,2.0,-1.0,0.0,"unknown","yes"
25.0,"student","single","tertiary","no",58.0,"no","no","cellular",24.0,"jul",139.0,5.0,-1.0,0.0,"unknown","yes"
44.0,"entrepreneur","single","unknown","no",323.0,"no","no","cellular",28.0,"jul",332.0,2.0,181.0,2.0,"failure","yes"
42.0,"management","single","tertiary","no",11008.0,"no","no","cellular",28.0,"jul",822.0,6.0,405.0,1.0,"success","yes"
28.0,"management","single","tertiary","no",5474.0,"no","no","cellular",28.0,"jul",486.0,5.0,-1.0,0.0,"unknown","yes"
46.0,"admin.","divorced","secondary","no",2196.0,"no","no","cellular",28.0,"jul",573.0,5.0,-1.0,0.0,"unknown","yes"
25.0,"management","single","tertiary","no",219.0,"no","no","cellular",4.0,"aug",576.0,1.0,96.0,1.0,"success","yes"
28.0,"management","married","tertiary","no",1240.0,"no","no","cellular",4.0,"aug",849.0,1.0,-1.0,0.0,"unknown","yes"
61.0,"retired","married","secondary","no",569.0,"no","no","cellular",4.0,"aug",219.0,1.0,-1.0,0.0,"unknown","yes"
52.0,"admin.","married","secondary","no",1228.0,"yes","yes","cellular",4.0,"aug",218.0,1.0,-1.0,0.0,"unknown","yes"
57.0,"management","married","tertiary","no",1660.0,"no","no","cellular",4.0,"aug",642.0,1.0,-1.0,0.0,"unknown","yes"
49.0,"management","divorced","tertiary","no",914.0,"no","no","cellular",4.0,"aug",185.0,1.0,-1.0,0.0,"unknown","yes"
33.0,"technician","married","tertiary","no",1699.0,"no","no","cellular",4.0,"aug",600.0,1.0,-1.0,0.0,"unknown","yes"
47.0,"technician","married","secondary","no",1167.0,"yes","no","cellular",4.0,"aug",505.0,1.0,96.0,6.0,"success","yes"
46.0,"management","married","tertiary","no",242.0,"no","no","cellular",4.0,"aug",120.0,2.0,96.0,1.0,"success","yes"
29.0,"technician","single","secondary","no",382.0,"no","no","cellular",5.0,"aug",409.0,4.0,-1.0,0.0,"unknown","yes"
55.0,"management","divorced","tertiary","no",2383.0,"no","no","cellular",5.0,"aug",1019.0,2.0,63.0,2.0,"success","yes"
30.0,"self-employed","married","tertiary","no",2666.0,"no","no","cellular",5.0,"aug",475.0,2.0,93.0,4.0,"success","yes"
49.0,"admin.","divorced","secondary","no",1718.0,"no","yes","cellular",5.0,"aug",211.0,1.0,-1.0,0.0,"unknown","yes"
48.0,"management","married","tertiary","no",1147.0,"no","no","cellular",5.0,"aug",389.0,1.0,64.0,2.0,"success","yes"
21.0,"student","single","secondary","no",216.0,"no","no","cellular",5.0,"aug",414.0,1.0,-1.0,0.0,"unknown","yes"
45.0,"admin.","married","secondary","no",153.0,"no","no","cellular",5.0,"aug",277.0,1.0,-1.0,0.0,"unknown","yes"
43.0,"management","married","tertiary","no",1791.0,"no","no","cellular",5.0,"aug",254.0,1.0,-1.0,0.0,"unknown","yes"
47.0,"management","single","tertiary","no",86.0,"no","no","cellular",5.0,"aug",253.0,1.0,97.0,4.0,"success","yes"
27.0,"management","single","tertiary","no",6791.0,"no","no","cellular",5.0,"aug",179.0,2.0,69.0,26.0,"other","yes"
20.0,"student","married","unknown","no",292.0,"no","no","cellular",5.0,"aug",385.0,2.0,93.0,1.0,"failure","yes"
47.0,"housemaid","married","secondary","no",3940.0,"yes","no","cellular",5.0,"aug",226.0,3.0,97.0,2.0,"failure","yes"
37.0,"unemployed","single","tertiary","no",1291.0,"no","no","cellular",5.0,"aug",150.0,1.0,97.0,2.0,"success","yes"
36.0,"management","married","tertiary","no",495.0,"no","no","cellular",5.0,"aug",157.0,3.0,97.0,2.0,"success","yes"
61.0,"management","married","tertiary","no",175.0,"no","no","telephone",5.0,"aug",270.0,2.0,-1.0,0.0,"unknown","yes"
53.0,"management","married","tertiary","no",1624.0,"no","no","cellular",6.0,"aug",107.0,1.0,98.0,6.0,"success","yes"
61.0,"retired","married","tertiary","no",3140.0,"yes","yes","cellular",6.0,"aug",975.0,4.0,98.0,1.0,"unknown","yes"
57.0,"services","single","secondary","no",0.0,"no","no","cellular",6.0,"aug",355.0,1.0,-1.0,0.0,"unknown","yes"
40.0,"management","married","tertiary","no",0.0,"no","no","cellular",6.0,"aug",131.0,2.0,98.0,6.0,"success","yes"
53.0,"admin.","divorced","secondary","no",0.0,"yes","yes","cellular",6.0,"aug",1452.0,1.0,98.0,2.0,"failure","yes"
73.0,"retired","married","primary","no",5539.0,"no","no","telephone",6.0,"aug",338.0,1.0,-1.0,0.0,"unknown","yes"
65.0,"unknown","married","unknown","no",4717.0,"no","no","telephone",6.0,"aug",256.0,1.0,-1.0,0.0,"unknown","yes"
67.0,"retired","married","tertiary","no",701.0,"no","no","cellular",6.0,"aug",254.0,2.0,-1.0,0.0,"unknown","yes"
66.0,"retired","married","tertiary","no",3.0,"no","no","cellular",6.0,"aug",550.0,1.0,-1.0,0.0,"unknown","yes"
67.0,"management","married","tertiary","no",405.0,"no","no","cellular",7.0,"aug",345.0,2.0,-1.0,0.0,"unknown","yes"
57.0,"retired","married","secondary","no",168.0,"no","no","cellular",7.0,"aug",342.0,1.0,-1.0,0.0,"unknown","yes"
38.0,"admin.","married","tertiary","no",4297.0,"no","no","cellular",7.0,"aug",206.0,2.0,-1.0,0.0,"unknown","yes"
47.0,"admin.","married","unknown","no",66.0,"no","no","cellular",7.0,"aug",358.0,1.0,-1.0,0.0,"unknown","yes"
56.0,"management","divorced","tertiary","no",10532.0,"no","no","cellular",7.0,"aug",324.0,1.0,-1.0,0.0,"unknown","yes"
46.0,"management","married","tertiary","no",4693.0,"no","yes","cellular",7.0,"aug",79.0,1.0,394.0,2.0,"failure","yes"
32.0,"student","married","secondary","no",1536.0,"no","no","cellular",7.0,"aug",289.0,2.0,-1.0,0.0,"unknown","yes"
69.0,"technician","married","secondary","no",9064.0,"no","no","cellular",7.0,"aug",714.0,1.0,-1.0,0.0,"unknown","yes"
32.0,"services","single","secondary","no",6983.0,"no","no","cellular",7.0,"aug",255.0,1.0,-1.0,0.0,"unknown","yes"
72.0,"retired","married","tertiary","no",2.0,"no","no","cellular",7.0,"aug",147.0,2.0,-1.0,0.0,"unknown","yes"
41.0,"admin.","married","tertiary","no",1536.0,"no","no","cellular",7.0,"aug",273.0,1.0,95.0,2.0,"failure","yes"
72.0,"retired","married","primary","no",1612.0,"no","no","cellular",7.0,"aug",530.0,2.0,-1.0,0.0,"unknown","yes"
33.0,"unemployed","married","secondary","no",1211.0,"no","no","cellular",7.0,"aug",456.0,1.0,-1.0,0.0,"unknown","yes"
37.0,"admin.","married","secondary","no",96.0,"no","no","cellular",7.0,"aug",155.0,1.0,99.0,2.0,"success","yes"
34.0,"management","married","tertiary","no",0.0,"yes","no","cellular",7.0,"aug",262.0,1.0,99.0,2.0,"success","yes"
44.0,"admin.","single","secondary","no",1534.0,"no","no","cellular",7.0,"aug",166.0,1.0,99.0,2.0,"other","yes"
42.0,"services","single","secondary","no",3403.0,"yes","no","cellular",7.0,"aug",215.0,1.0,99.0,1.0,"failure","yes"
58.0,"unemployed","married","secondary","no",687.0,"yes","no","cellular",7.0,"aug",221.0,1.0,99.0,2.0,"success","yes"
34.0,"technician","married","tertiary","no",7050.0,"no","no","cellular",7.0,"aug",130.0,1.0,-1.0,0.0,"unknown","yes"
55.0,"entrepreneur","divorced","secondary","no",538.0,"yes","no","cellular",7.0,"aug",353.0,2.0,-1.0,0.0,"unknown","yes"
71.0,"retired","married","primary","no",2600.0,"no","no","cellular",7.0,"aug",212.0,1.0,-1.0,0.0,"unknown","yes"
41.0,"management","married","tertiary","no",2226.0,"no","no","cellular",7.0,"aug",182.0,2.0,99.0,1.0,"failure","yes"
23.0,"student","single","secondary","no",0.0,"no","no","cellular",7.0,"aug",217.0,1.0,99.0,7.0,"success","yes"
60.0,"management","single","tertiary","no",1034.0,"yes","no","cellular",7.0,"aug",231.0,3.0,-1.0,0.0,"unknown","yes"
18.0,"student","single","unknown","no",108.0,"no","no","cellular",10.0,"aug",167.0,1.0,-1.0,0.0,"unknown","yes"
54.0,"technician","married","secondary","no",10185.0,"no","no","cellular",10.0,"aug",559.0,1.0,70.0,2.0,"other","yes"
42.0,"technician","single","unknown","no",11115.0,"no","no","cellular",10.0,"aug",187.0,1.0,102.0,1.0,"success","yes"
32.0,"management","single","tertiary","no",935.0,"no","no","cellular",10.0,"aug",161.0,2.0,375.0,5.0,"failure","yes"
59.0,"retired","divorced","tertiary","no",3444.0,"no","no","cellular",10.0,"aug",252.0,1.0,185.0,2.0,"success","yes"
32.0,"self-employed","single","tertiary","no",1815.0,"no","no","telephone",10.0,"aug",235.0,1.0,102.0,2.0,"failure","yes"
61.0,"self-employed","divorced","tertiary","no",52587.0,"no","no","cellular",10.0,"aug",290.0,1.0,-1.0,0.0,"unknown","yes"
31.0,"management","married","tertiary","no",10884.0,"no","no","cellular",10.0,"aug",294.0,3.0,98.0,2.0,"success","yes"
30.0,"management","single","tertiary","no",697.0,"no","no","cellular",10.0,"aug",179.0,3.0,102.0,2.0,"success","yes"
23.0,"student","single","tertiary","no",0.0,"no","no","cellular",10.0,"aug",213.0,1.0,-1.0,0.0,"unknown","yes"
42.0,"blue-collar","married","primary","no",201.0,"yes","no","cellular",11.0,"aug",265.0,1.0,103.0,3.0,"success","yes"
42.0,"unemployed","married","unknown","no",190.0,"no","no","cellular",11.0,"aug",704.0,2.0,-1.0,0.0,"unknown","yes"
42.0,"services","single","tertiary","no",94.0,"yes","no","cellular",11.0,"aug",176.0,2.0,90.0,4.0,"failure","yes"
70.0,"housemaid","divorced","primary","no",1311.0,"no","no","cellular",11.0,"aug",651.0,1.0,-1.0,0.0,"unknown","yes"
57.0,"technician","married","secondary","no",589.0,"yes","no","cellular",11.0,"aug",167.0,1.0,190.0,5.0,"failure","yes"
60.0,"retired","married","secondary","no",1853.0,"no","no","cellular",11.0,"aug",408.0,1.0,-1.0,0.0,"unknown","yes"
53.0,"blue-collar","divorced","primary","no",4401.0,"no","no","telephone",11.0,"aug",254.0,1.0,-1.0,0.0,"unknown","yes"
48.0,"unemployed","divorced","secondary","no",201.0,"no","no","cellular",11.0,"aug",140.0,1.0,-1.0,0.0,"unknown","yes"
30.0,"management","single","tertiary","no",533.0,"no","no","cellular",11.0,"aug",229.0,2.0,99.0,4.0,"success","yes"
61.0,"retired","married","tertiary","no",2557.0,"yes","no","cellular",11.0,"aug",139.0,3.0,190.0,1.0,"success","yes"
42.0,"technician","married","secondary","no",994.0,"yes","no","cellular",11.0,"aug",149.0,1.0,78.0,5.0,"failure","yes"
46.0,"management","married","tertiary","no",1600.0,"yes","yes","cellular",11.0,"aug",1244.0,1.0,-1.0,0.0,"unknown","yes"
40.0,"admin.","single","secondary","no",100.0,"yes","no","cellular",11.0,"aug",221.0,1.0,461.0,1.0,"success","yes"
39.0,"admin.","married","secondary","no",260.0,"yes","no","cellular",11.0,"aug",175.0,2.0,116.0,2.0,"failure","yes"
58.0,"self-employed","married","primary","no",1013.0,"yes","no","cellular",11.0,"aug",206.0,1.0,461.0,1.0,"failure","yes"
42.0,"blue-collar","married","secondary","no",413.0,"yes","no","cellular",11.0,"aug",589.0,2.0,-1.0,0.0,"unknown","yes"
60.0,"blue-collar","married","primary","no",631.0,"no","no","cellular",12.0,"aug",429.0,2.0,-1.0,0.0,"unknown","yes"
32.0,"management","single","tertiary","no",3283.0,"no","no","cellular",12.0,"aug",623.0,2.0,191.0,2.0,"success","yes"
31.0,"services","single","secondary","no",181.0,"no","no","cellular",12.0,"aug",182.0,1.0,104.0,1.0,"success","yes"
35.0,"self-employed","single","tertiary","no",353.0,"no","no","cellular",12.0,"aug",582.0,1.0,-1.0,0.0,"unknown","yes"
50.0,"technician","divorced","unknown","no",2794.0,"no","no","cellular",12.0,"aug",1336.0,2.0,-1.0,0.0,"unknown","yes"
36.0,"management","single","tertiary","no",3850.0,"yes","no","cellular",12.0,"aug",239.0,2.0,100.0,4.0,"failure","yes"
75.0,"retired","married","primary","no",2970.0,"no","no","cellular",12.0,"aug",641.0,1.0,-1.0,0.0,"unknown","yes"
20.0,"student","single","primary","no",6991.0,"no","no","cellular",12.0,"aug",178.0,2.0,-1.0,0.0,"unknown","yes"
36.0,"admin.","married","tertiary","no",29.0,"no","no","cellular",12.0,"aug",576.0,1.0,-1.0,0.0,"unknown","yes"
57.0,"admin.","single","secondary","no",2223.0,"no","no","cellular",12.0,"aug",1064.0,1.0,-1.0,0.0,"unknown","yes"
41.0,"management","married","tertiary","no",27696.0,"no","no","cellular",12.0,"aug",147.0,2.0,104.0,1.0,"failure","yes"
59.0,"technician","married","secondary","no",116.0,"no","no","cellular",12.0,"aug",398.0,4.0,422.0,3.0,"failure","yes"
36.0,"management","married","tertiary","no",2987.0,"yes","no","cellular",12.0,"aug",307.0,1.0,-1.0,0.0,"unknown","yes"
61.0,"management","single","tertiary","no",2.0,"no","no","cellular",12.0,"aug",131.0,1.0,114.0,3.0,"failure","yes"
18.0,"student","single","primary","no",608.0,"no","no","cellular",12.0,"aug",267.0,1.0,-1.0,0.0,"unknown","yes"
51.0,"retired","divorced","secondary","no",1679.0,"no","no","cellular",12.0,"aug",417.0,1.0,365.0,9.0,"other","yes"
34.0,"management","single","tertiary","no",48.0,"yes","no","cellular",12.0,"aug",810.0,3.0,93.0,6.0,"failure","yes"
55.0,"management","married","primary","no",113.0,"no","no","cellular",12.0,"aug",306.0,1.0,457.0,3.0,"failure","yes"
58.0,"services","divorced","secondary","no",462.0,"no","no","cellular",12.0,"aug",332.0,1.0,-1.0,0.0,"unknown","yes"
33.0,"blue-collar","single","secondary","no",498.0,"no","no","cellular",12.0,"aug",338.0,2.0,104.0,1.0,"success","yes"
34.0,"services","married","secondary","no",1337.0,"no","no","cellular",12.0,"aug",255.0,2.0,104.0,1.0,"success","yes"
35.0,"services","married","unknown","no",618.0,"no","no","cellular",12.0,"aug",293.0,1.0,104.0,1.0,"success","yes"
43.0,"technician","single","secondary","no",451.0,"no","no","cellular",12.0,"aug",289.0,2.0,-1.0,0.0,"unknown","yes"
74.0,"retired","married","primary","no",0.0,"no","no","telephone",13.0,"aug",562.0,2.0,-1.0,0.0,"unknown","yes"
45.0,"unemployed","divorced","primary","yes",11.0,"no","no","cellular",13.0,"aug",489.0,5.0,-1.0,0.0,"unknown","yes"
38.0,"blue-collar","married","secondary","no",1165.0,"yes","no","cellular",13.0,"aug",784.0,3.0,94.0,10.0,"failure","yes"
77.0,"retired","married","tertiary","no",699.0,"no","no","cellular",13.0,"aug",425.0,2.0,-1.0,0.0,"unknown","yes"
32.0,"management","single","tertiary","no",2465.0,"no","no","cellular",13.0,"aug",414.0,1.0,-1.0,0.0,"unknown","yes"
29.0,"admin.","single","tertiary","no",41.0,"yes","no","cellular",13.0,"aug",148.0,2.0,-1.0,0.0,"unknown","yes"
31.0,"admin.","married","secondary","no",35.0,"no","no","cellular",13.0,"aug",315.0,2.0,105.0,1.0,"success","yes"
36.0,"technician","married","tertiary","no",341.0,"no","no","cellular",13.0,"aug",282.0,1.0,-1.0,0.0,"unknown","yes"
50.0,"services","married","secondary","no",3169.0,"no","no","cellular",13.0,"aug",399.0,1.0,430.0,1.0,"failure","yes"
44.0,"technician","divorced","secondary","no",14.0,"no","no","cellular",13.0,"aug",234.0,1.0,-1.0,0.0,"unknown","yes"
60.0,"retired","married","secondary","no",523.0,"no","no","cellular",13.0,"aug",192.0,3.0,-1.0,0.0,"unknown","yes"
23.0,"student","single","secondary","no",431.0,"no","no","cellular",13.0,"aug",496.0,2.0,-1.0,0.0,"unknown","yes"
56.0,"management","married","tertiary","no",616.0,"no","no","cellular",13.0,"aug",293.0,2.0,105.0,2.0,"success","yes"
76.0,"retired","married","primary","no",3324.0,"no","no","cellular",13.0,"aug",227.0,2.0,192.0,1.0,"failure","yes"
33.0,"services","married","secondary","no",227.0,"yes","yes","cellular",13.0,"aug",477.0,2.0,-1.0,0.0,"unknown","yes"
28.0,"technician","single","secondary","no",113.0,"no","no","cellular",13.0,"aug",204.0,3.0,105.0,1.0,"failure","yes"
34.0,"management","single","tertiary","no",13014.0,"no","no","cellular",13.0,"aug",738.0,1.0,-1.0,0.0,"unknown","yes"
56.0,"retired","married","primary","no",9367.0,"no","no","cellular",13.0,"aug",320.0,2.0,101.0,2.0,"success","yes"
45.0,"management","single","tertiary","no",2067.0,"yes","no","cellular",13.0,"aug",393.0,2.0,462.0,1.0,"success","yes"
36.0,"technician","single","secondary","no",376.0,"no","no","cellular",13.0,"aug",479.0,1.0,-1.0,0.0,"unknown","yes"
57.0,"retired","single","tertiary","no",842.0,"no","no","cellular",13.0,"aug",284.0,3.0,-1.0,0.0,"unknown","yes"
49.0,"technician","married","tertiary","no",1235.0,"no","no","cellular",13.0,"aug",354.0,3.0,-1.0,0.0,"unknown","yes"
49.0,"management","married","tertiary","no",1.0,"no","no","telephone",13.0,"aug",640.0,2.0,101.0,4.0,"success","yes"
37.0,"services","married","secondary","no",775.0,"no","no","cellular",14.0,"aug",150.0,2.0,-1.0,0.0,"unknown","yes"
37.0,"management","married","tertiary","no",1276.0,"no","no","cellular",14.0,"aug",156.0,2.0,-1.0,0.0,"unknown","yes"
35.0,"management","single","tertiary","no",18111.0,"no","no","cellular",14.0,"aug",172.0,4.0,-1.0,0.0,"unknown","yes"
46.0,"unemployed","single","tertiary","no",44.0,"no","no","cellular",14.0,"aug",225.0,1.0,-1.0,0.0,"unknown","yes"
26.0,"admin.","single","secondary","no",255.0,"no","no","cellular",14.0,"aug",209.0,2.0,106.0,2.0,"success","yes"
47.0,"unemployed","married","secondary","no",926.0,"no","no","cellular",14.0,"aug",436.0,1.0,403.0,5.0,"success","yes"
36.0,"management","married","primary","no",1506.0,"no","no","cellular",14.0,"aug",326.0,3.0,-1.0,0.0,"unknown","yes"
36.0,"blue-collar","divorced","secondary","no",2843.0,"no","no","cellular",14.0,"aug",186.0,1.0,-1.0,0.0,"unknown","yes"
62.0,"management","married","tertiary","no",557.0,"no","no","cellular",14.0,"aug",185.0,1.0,-1.0,0.0,"unknown","yes"
26.0,"blue-collar","single","secondary","no",535.0,"no","no","cellular",14.0,"aug",125.0,1.0,-1.0,0.0,"unknown","yes"
45.0,"management","married","tertiary","no",2671.0,"no","no","cellular",14.0,"aug",94.0,4.0,-1.0,0.0,"unknown","yes"
33.0,"management","married","tertiary","no",271.0,"yes","no","cellular",14.0,"aug",801.0,2.0,-1.0,0.0,"unknown","yes"
63.0,"technician","married","secondary","no",896.0,"yes","no","cellular",14.0,"aug",276.0,2.0,-1.0,0.0,"unknown","yes"
23.0,"blue-collar","married","secondary","no",272.0,"no","no","cellular",14.0,"aug",100.0,2.0,-1.0,0.0,"unknown","yes"
25.0,"management","single","tertiary","no",528.0,"no","no","cellular",14.0,"aug",201.0,1.0,-1.0,0.0,"unknown","yes"
60.0,"retired","married","unknown","no",209.0,"no","no","cellular",14.0,"aug",391.0,3.0,106.0,1.0,"failure","yes"
44.0,"management","married","tertiary","no",226.0,"yes","no","cellular",14.0,"aug",190.0,3.0,270.0,3.0,"failure","yes"
33.0,"unemployed","single","tertiary","no",1974.0,"no","no","cellular",14.0,"aug",498.0,2.0,191.0,1.0,"failure","yes"
39.0,"entrepreneur","married","tertiary","no",942.0,"yes","no","cellular",14.0,"aug",880.0,3.0,267.0,1.0,"other","yes"
46.0,"blue-collar","married","unknown","no",336.0,"yes","no","cellular",14.0,"aug",260.0,3.0,457.0,1.0,"other","yes"
25.0,"student","single","secondary","no",4147.0,"no","no","cellular",14.0,"aug",211.0,3.0,-1.0,0.0,"unknown","yes"
42.0,"admin.","married","primary","no",-306.0,"yes","no","cellular",17.0,"aug",308.0,1.0,459.0,1.0,"success","yes"
56.0,"management","married","unknown","no",4623.0,"no","no","cellular",17.0,"aug",348.0,1.0,-1.0,0.0,"unknown","yes"
82.0,"retired","married","secondary","no",276.0,"no","no","telephone",17.0,"aug",199.0,1.0,-1.0,0.0,"unknown","yes"
77.0,"retired","married","tertiary","no",0.0,"no","no","cellular",17.0,"aug",286.0,1.0,-1.0,0.0,"unknown","yes"
36.0,"services","single","tertiary","no",1189.0,"no","no","cellular",17.0,"aug",220.0,1.0,-1.0,0.0,"unknown","yes"
35.0,"management","single","tertiary","no",431.0,"no","no","cellular",17.0,"aug",343.0,2.0,397.0,1.0,"failure","yes"
50.0,"technician","married","secondary","no",2218.0,"yes","no","cellular",17.0,"aug",711.0,1.0,-1.0,0.0,"unknown","yes"
26.0,"management","single","tertiary","no",828.0,"yes","no","cellular",17.0,"aug",156.0,1.0,199.0,1.0,"failure","yes"
24.0,"technician","married","secondary","no",556.0,"yes","no","cellular",18.0,"aug",460.0,2.0,-1.0,0.0,"unknown","yes"
55.0,"management","married","tertiary","no",12972.0,"no","no","telephone",18.0,"aug",205.0,1.0,-1.0,0.0,"unknown","yes"
22.0,"student","single","secondary","no",948.0,"no","no","telephone",18.0,"aug",215.0,1.0,197.0,2.0,"failure","yes"
30.0,"student","single","secondary","no",48.0,"no","no","cellular",18.0,"aug",161.0,1.0,173.0,1.0,"failure","yes"
55.0,"technician","divorced","tertiary","no",0.0,"no","no","cellular",18.0,"aug",237.0,1.0,-1.0,0.0,"unknown","yes"
34.0,"housemaid","married","tertiary","no",0.0,"no","no","cellular",18.0,"aug",148.0,1.0,84.0,2.0,"failure","yes"
31.0,"management","married","tertiary","no",537.0,"yes","no","cellular",18.0,"aug",216.0,1.0,-1.0,0.0,"unknown","yes"
55.0,"technician","married","secondary","no",1938.0,"no","yes","cellular",18.0,"aug",193.0,1.0,386.0,3.0,"success","yes"
49.0,"technician","single","secondary","no",9131.0,"yes","no","cellular",18.0,"aug",532.0,1.0,461.0,5.0,"failure","yes"
67.0,"retired","divorced","tertiary","no",443.0,"no","no","cellular",18.0,"aug",441.0,1.0,-1.0,0.0,"unknown","yes"
26.0,"management","single","tertiary","no",3704.0,"no","no","cellular",19.0,"aug",238.0,4.0,-1.0,0.0,"unknown","yes"
35.0,"technician","single","tertiary","no",2658.0,"yes","no","cellular",19.0,"aug",768.0,2.0,141.0,3.0,"failure","yes"
25.0,"technician","single","tertiary","no",3411.0,"no","no","cellular",19.0,"aug",225.0,2.0,-1.0,0.0,"unknown","yes"
59.0,"retired","divorced","secondary","no",1.0,"no","no","cellular",19.0,"aug",335.0,1.0,-1.0,0.0,"unknown","yes"
44.0,"admin.","married","secondary","no",10905.0,"no","no","cellular",19.0,"aug",240.0,2.0,271.0,1.0,"other","yes"
42.0,"management","married","tertiary","no",976.0,"no","no","cellular",19.0,"aug",164.0,1.0,-1.0,0.0,"unknown","yes"
29.0,"management","single","tertiary","no",2531.0,"no","no","cellular",19.0,"aug",634.0,1.0,-1.0,0.0,"unknown","yes"
32.0,"management","married","tertiary","no",1270.0,"no","no","cellular",19.0,"aug",232.0,3.0,-1.0,0.0,"unknown","yes"
30.0,"management","single","tertiary","no",5359.0,"no","no","cellular",19.0,"aug",145.0,1.0,84.0,2.0,"success","yes"
